Domain,Have_At,URL_Length,URL_Depth,Redirection,Http_In_Domain,Tiny_URL,Prefix/Suffix,DNS,Domain_Age,Domain_End,Subdomains_Count,iFrame,Fake_Status_Bar,Right_Click,Forwarding,Label
http://1-inch.vercel.app,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
https://1-inch.vercel.app/,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
http://robos-m.clicketcloud.com/?https://bradesco.com.br,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
https://arrowhelp.tech/v/s/a/session_index.php,0,0,4,0,0,0,0,0,9,0,1,1,1,1,1
https://arrowhelp.tech,0,0,0,0,0,0,0,0,9,0,1,1,1,1,1
https://linkup.top/cnfrmtion.hlpacc22,0,0,1,0,0,0,0,0,522,0,1,0,0,0,0
https://lokakao92.blogspot.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
https://abdola7.blogspot.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
https://scanretail.co.bw/g/SBB/index/,0,0,3,0,0,0,0,0,669,1,1,0,0,0,0
https://jaola92.blogspot.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
https://zonzorana.blogspot.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?https://bradesco.com.br,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/#https://santander.com.br,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?997223#https://santander.com.br,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?851122,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
https://entdexx.clicketcloud.com/rioverde.php/5oe244o2elo3l3o563/#https://santander.com.br,0,1,2,1,0,0,0,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?972010,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
https://entdexx.clicketcloud.com/rioverde.php/5oe244o2elo3l3o563/?https://santander.com.br,0,1,2,1,0,0,0,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?656488,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
https://entdexx.clicketcloud.com/rioverde.php/5oe244o2elo3l3o563/index.php?https://santander.com.br,0,1,3,1,0,0,0,1,1,1,1,0,0,0,0
https://robos-m.clicketcloud.com/?437976,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
https://entdexx.clicketcloud.com/rioverde.php/5oe244o2elo3l3o563/index.php?https://bradesco.com.br,0,1,3,1,0,0,0,1,1,1,1,0,0,0,0
https://j7dfpado.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
https://juxb0i1.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
https://dsoazd-dzad-cfdsv-afezf.web.app/#/v3/oevlogin/login,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
https://sawsla.blogspot.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
https://getmassaulbfnow.com/online/,0,0,1,0,0,0,0,0,16,0,1,1,1,1,1
https://pub-d683af05807b4e5b9294db6780bedd0e.r2.dev/index.html,0,1,1,0,0,0,1,0,626,0,1,1,0,0,0
https://pub-1524c2975f2f4163bc1c411d85b3bba8.r2.dev/index.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-c690f4a885cf4bc88d5c10ab6f5c36bc.r2.dev/heke91.html,0,1,1,0,0,0,1,0,626,0,1,1,0,0,0
https://pub-1da30c140c554246b20c9f8e21350be4.r2.dev/heke91.html,0,1,1,0,0,0,1,0,626,0,1,1,0,0,0
https://pub-187c855e134c4cd4aae9238ba7f23ca8.r2.dev/heke91.html,0,1,1,0,0,0,1,0,626,0,1,1,0,0,0
https://pub-50d549181555454b98c09ed041f7033c.r2.dev/index1.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-7813f2a162c044ae8a4fef6bfcbe7928.r2.dev/2.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
http://pub-c1e241bbbbe8488f9602428e9332dd93.r2.dev/portal-update.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
http://pub-e72274aede3243deb63ad6991227c2a9.r2.dev/pdf.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-d046b1b0673341f29a5b582bfc8de348.r2.dev/cc.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-6151cbb4115d47dda1a50e6b3f392453.r2.dev/index.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-f7076e6b96664daf90ae8357ef8b9110.r2.dev/DF1.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-bcf6cff79f154c648fcf97b4700be587.r2.dev/DF1.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-2e9f7e6a49e643e4bb5ae441acd938a7.r2.dev/DF1.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-1e680dcaae094b5a809011eb2ab3f370.r2.dev/DF1.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-e4333b0bb67746bb9b9dfa88c6ca2179.r2.dev/qwindex.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-7b01259ddd074a6db9b6d54c6dd56b62.r2.dev/index.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-cab7df3468754c5981fad1ab8646d25d.r2.dev/CHAMELEONd.html,0,1,1,0,0,0,1,0,626,0,1,1,0,1,0
https://pub-c21d06e34c8c474b943662dc60536684.r2.dev/indexjs3.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-970ca05b6be3436ba710a62c4da4c6fe.r2.dev/indexjs.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-53c03b9b90fe486a82cc03ab66bd7ace.r2.dev/index.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-1735e6cb161e49a7925d5e84c1a4f75e.r2.dev/indexjs.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://servicedomaint55network12.weebly.com/,0,0,0,0,0,0,0,0,6617,0,1,0,0,0,0
https://pub-8461ec5658b84427a8af878c7c33b174.r2.dev/user.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-e882f84017744d8893e3a04d49e2a45c.r2.dev/resh_link.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-cde0324a78a3470aa6a82acbd1d42d41.r2.dev/oeuhd.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-9e76c9e10e844ee28860580332d51207.r2.dev/loginftfdfjghfgjhtherg.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-7320696e672e41dcbdb04edcc02343b5.r2.dev/blobbb.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-5c6c84a6b5654ed8ae456f6055f4d405.r2.dev/22.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-5c0a6e09c8254916905bbc890ff2032e.r2.dev/jolink.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-16cf6af00af1471582fcfc948b178eed.r2.dev/owa.html,0,0,1,0,0,0,1,0,626,0,1,0,0,0,0
http://pub-006f4184d0f140debf8f24643e8860c4.r2.dev/itauth.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-4b70206b462d4791bccb728934826ab1.r2.dev/Emails%20Expire.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-98dff63b6dd14a718dd5ca6a648e9090.r2.dev/CHAMELEONdjhj.html,0,1,1,0,0,0,1,0,626,0,1,1,0,1,0
https://pub-930cd0c1d0ce4d0d996fc5fc58003652.r2.dev/ll/index.html,0,1,2,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-06a02c807d534832bbc52bd22014d2c2.r2.dev/ll/index.html,0,1,2,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-96031a776005426da96f969f77b628f3.r2.dev/~~~~~~~~~~~~~~~)(%26%5E5.html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://pub-785ceff4c7744e0291ce10ad33e52189.r2.dev/link(2).html,0,1,1,0,0,0,1,0,626,0,1,0,0,0,0
https://docs.google.com/presentation/d/e/2PACX-1vS4NfYXiQ_ms_qMpdD4noqc5JwZbSc7AO-3rPHq_1KrZF9YznEBa_7YpwJ8oTYUFAs23OddDSaAsdC7/pub?start=false&amp;loop=false&amp;delayms=3000,0,1,5,0,0,0,0,0,9734,0,1,0,0,0,0
https://nodemasterapp.online/egreenappservices/,0,0,1,0,0,0,0,0,118,0,1,1,1,1,1
https://nodemasterapp.online/egreenappservices,0,0,1,0,0,0,0,0,118,0,1,1,1,1,1
https://gonjangganjingseruduk.my.id/soaso/tamban/gua.php,0,0,3,0,0,0,0,0,12,0,1,0,0,0,0
https://requireedtion.github.io/aproveds/problem-aces/review-fhoto/,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0
https://one-ruba.com/CMD/ywaa/dkmee/info.php,0,0,4,0,0,0,1,0,18,0,1,1,1,1,1
https://one-ruba.com/CMD/ywaa/dkmee/intreduction.php,0,0,4,0,0,0,1,0,18,0,1,1,1,1,1
https://b7b8-postmaster.systeme.io/proxy/request/298218008355f293448a8cd0cd378ec482c56,0,1,3,0,0,0,1,0,3231,1,1,0,0,0,0
https://one-ruba.com/arua/areautenti/login.php,0,0,3,0,0,0,1,0,18,0,1,1,1,1,1
https://f-apeeal-issue-case-violation.github.io/10095/request.html,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0
https://linknetwork45675467scurtyvsverice.weebly.com/,0,0,0,0,0,0,0,0,6617,0,1,0,0,0,0
https://hgfxgcvjbkjh.weebly.com/,0,0,0,0,0,0,0,0,6617,0,1,0,0,0,0
